Flight	Flight Time	Entry	Data
1	2860984430	24	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2862300591	25	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2863648711	25	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2864944874	25	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2866323612	26	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2867553941	26	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2868982309	26	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2870448302	27	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2871738869	27	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2871862415	27	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2872700757	28	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2874025617	28	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2875268813	28	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2876533334	29	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2877451678	29	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2878249726	29	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2879684817	30	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2880897075	30	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2882255291	30	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2883594350	31	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2884889392	31	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2886124939	31	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2887393078	32	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2888669280	32	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2889895963	32	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2891130746	33	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2892322569	33	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2893693604	33	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2894959886	34	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2896195546	34	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2897469077	34	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2898942934	35	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2900287118	35	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2901646013	35	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2902949823	36	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2904212704	36	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2905446865	36	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2906748682	37	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2908011950	37	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2909309589	37	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2910690722	38	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2912120086	38	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2913934902	38	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2915467742	39	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2916947716	39	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2918456770	39	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2919753290	40	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2921116707	40	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2922454064	40	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2923755632	41	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2925044397	41	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2926387956	41	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2927731384	42	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2929114396	42	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2930429928	42	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2931707451	43	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2933027560	43	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2934321393	43	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2935634532	44	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2936899316	44	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2938222835	44	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2939582083	45	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2940866952	45	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2942227882	45	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2943736032	46	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2944437044	46	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2945946217	46	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2947341791	47	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2948666126	47	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2950059748	47	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2951579744	48	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
1	2953110273	48	MANUALCONTROLCOMMAND (ID: 265BA97E-0, 48 BYTES, single)Data:Throttle: [ -1 ] %Roll: [ 0 ] %Pitch: [ 0 ] %Yaw: [ 0.163362 ] %Collective: [ 0 ] %Thrust: [ -1 ] %Channel: [ 0 0 0 0 0 0 0 0 0 0 0 ] usConnected: [ 0 ] FlightModeSwitchPosition: [ 0 ] 
